frn,firm_name,obs_date,y,ch_number,status,status_date,n_permissions,client_money,business_type
509620,Anderson Financial Limited,2021-01-01,0,04871634,Authorised,11/01/2010,11,Not hold and not control client money,Regulated
509620,Anderson Financial Limited,2022-01-01,0,04871634,Authorised,11/01/2010,11,Not hold and not control client money,Regulated
509620,Anderson Financial Limited,2023-01-01,0,04871634,Authorised,11/01/2010,11,Not hold and not control client money,Regulated
509620,Anderson Financial Limited,2024-01-01,0,04871634,Authorised,11/01/2010,11,Not hold and not control client money,Regulated
509645,Yellow Brick Capital Advisers (UK) Limited,2016-01-01,0,06942502,No longer authorised,18/03/2019,0,,Regulated
509645,Yellow Brick Capital Advisers (UK) Limited,2017-01-01,0,06942502,No longer authorised,18/03/2019,0,,Regulated
509645,Yellow Brick Capital Advisers (UK) Limited,2018-01-01,0,06942502,No longer authorised,18/03/2019,0,,Regulated
509645,Yellow Brick Capital Advisers (UK) Limited,2019-01-01,0,06942502,No longer authorised,18/03/2019,0,,Regulated
509664,Baker & Company Financial Solutions Limited,2016-01-01,0,4761644,No longer authorised,01/06/2018,0,,Regulated
509664,Baker & Company Financial Solutions Limited,2017-01-01,0,4761644,No longer authorised,01/06/2018,0,,Regulated
509664,Baker & Company Financial Solutions Limited,2018-01-01,0,4761644,No longer authorised,01/06/2018,0,,Regulated
509721,Guard.Me International Insurance Services Limited,2016-01-01,0,06844799,Authorised,12/03/2010,6,Not hold and not control client money,Regulated
509721,Guard.Me International Insurance Services Limited,2017-01-01,0,06844799,Authorised,12/03/2010,6,Not hold and not control client money,Regulated
509721,Guard.Me International Insurance Services Limited,2018-01-01,0,06844799,Authorised,12/03/2010,6,Not hold and not control client money,Regulated
509721,Guard.Me International Insurance Services Limited,2019-01-01,0,06844799,Authorised,12/03/2010,6,Not hold and not control client money,Regulated
509721,Guard.Me International Insurance Services Limited,2020-01-01,0,06844799,Authorised,12/03/2010,6,Not hold and not control client money,Regulated
509721,Guard.Me International Insurance Services Limited,2021-01-01,0,06844799,Authorised,12/03/2010,6,Not hold and not control client money,Regulated
509721,Guard.Me International Insurance Services Limited,2022-01-01,0,06844799,Authorised,12/03/2010,6,Not hold and not control client money,Regulated
509721,Guard.Me International Insurance Services Limited,2023-01-01,0,06844799,Authorised,12/03/2010,6,Not hold and not control client money,Regulated
509721,Guard.Me International Insurance Services Limited,2024-01-01,0,06844799,Authorised,12/03/2010,6,Not hold and not control client money,Regulated
509731,Ariya Capital LLP,2016-01-01,0,OC339572,No longer authorised,26/10/2017,0,,Regulated
509731,Ariya Capital LLP,2017-01-01,0,OC339572,No longer authorised,26/10/2017,0,,Regulated
509736,Mustaqbal UK Limited,2016-01-01,0,06888213,See full details,09/11/2009,0,,PSD
509736,Mustaqbal UK Limited,2017-01-01,0,06888213,See full details,09/11/2009,0,,PSD
509736,Mustaqbal UK Limited,2018-01-01,0,06888213,See full details,09/11/2009,0,,PSD
509736,Mustaqbal UK Limited,2019-01-01,0,06888213,See full details,09/11/2009,0,,PSD
509736,Mustaqbal UK Limited,2020-01-01,0,06888213,See full details,09/11/2009,0,,PSD
509736,Mustaqbal UK Limited,2021-01-01,0,06888213,See full details,09/11/2009,0,,PSD
509736,Mustaqbal UK Limited,2022-01-01,0,06888213,See full details,09/11/2009,0,,PSD
509736,Mustaqbal UK Limited,2023-01-01,0,06888213,See full details,09/11/2009,0,,PSD
509736,Mustaqbal UK Limited,2024-01-01,0,06888213,See full details,09/11/2009,0,,PSD
509739,Safari Financial Services Limited,2016-01-01,0,06488625,See full details,01/11/2009,0,,PSD
509739,Safari Financial Services Limited,2017-01-01,0,06488625,See full details,01/11/2009,0,,PSD
509739,Safari Financial Services Limited,2018-01-01,0,06488625,See full details,01/11/2009,0,,PSD
509739,Safari Financial Services Limited,2019-01-01,0,06488625,See full details,01/11/2009,0,,PSD
509739,Safari Financial Services Limited,2020-01-01,0,06488625,See full details,01/11/2009,0,,PSD
509739,Safari Financial Services Limited,2021-01-01,0,06488625,See full details,01/11/2009,0,,PSD
509739,Safari Financial Services Limited,2022-01-01,0,06488625,See full details,01/11/2009,0,,PSD
509739,Safari Financial Services Limited,2023-01-01,0,06488625,See full details,01/11/2009,0,,PSD
509739,Safari Financial Services Limited,2024-01-01,0,06488625,See full details,01/11/2009,0,,PSD
509741,Pound Express Limited,2016-01-01,0,06353222,See full details,16/11/2009,0,,PSD
509741,Pound Express Limited,2017-01-01,0,06353222,See full details,16/11/2009,0,,PSD
509741,Pound Express Limited,2018-01-01,0,06353222,See full details,16/11/2009,0,,PSD
509741,Pound Express Limited,2019-01-01,0,06353222,See full details,16/11/2009,0,,PSD
509741,Pound Express Limited,2020-01-01,0,06353222,See full details,16/11/2009,0,,PSD
509741,Pound Express Limited,2021-01-01,0,06353222,See full details,16/11/2009,0,,PSD
509741,Pound Express Limited,2022-01-01,0,06353222,See full details,16/11/2009,0,,PSD
509741,Pound Express Limited,2023-01-01,0,06353222,See full details,16/11/2009,0,,PSD
509741,Pound Express Limited,2024-01-01,0,06353222,See full details,16/11/2009,0,,PSD
509744,Rana Money Exchange Ltd,2016-01-01,0,06933082,See full details,01/11/2009,0,,PSD
509744,Rana Money Exchange Ltd,2017-01-01,0,06933082,See full details,01/11/2009,0,,PSD
509744,Rana Money Exchange Ltd,2018-01-01,0,06933082,See full details,01/11/2009,0,,PSD
509744,Rana Money Exchange Ltd,2019-01-01,0,06933082,See full details,01/11/2009,0,,PSD
509744,Rana Money Exchange Ltd,2020-01-01,0,06933082,See full details,01/11/2009,0,,PSD
509744,Rana Money Exchange Ltd,2021-01-01,0,06933082,See full details,01/11/2009,0,,PSD
509744,Rana Money Exchange Ltd,2022-01-01,0,06933082,See full details,01/11/2009,0,,PSD
509744,Rana Money Exchange Ltd,2023-01-01,0,06933082,See full details,01/11/2009,0,,PSD
509744,Rana Money Exchange Ltd,2024-01-01,0,06933082,See full details,01/11/2009,0,,PSD
509746,AxiCorp Limited,2016-01-01,0,06378544,No longer authorised,02/02/2023,0,,Regulated
509746,AxiCorp Limited,2017-01-01,0,06378544,No longer authorised,02/02/2023,0,,Regulated
509746,AxiCorp Limited,2018-01-01,0,06378544,No longer authorised,02/02/2023,0,,Regulated
509746,AxiCorp Limited,2019-01-01,0,06378544,No longer authorised,02/02/2023,0,,Regulated
509746,AxiCorp Limited,2020-01-01,0,06378544,No longer authorised,02/02/2023,0,,Regulated
509746,AxiCorp Limited,2021-01-01,0,06378544,No longer authorised,02/02/2023,0,,Regulated
509746,AxiCorp Limited,2022-01-01,0,06378544,No longer authorised,02/02/2023,0,,Regulated
509746,AxiCorp Limited,2023-01-01,0,06378544,No longer authorised,02/02/2023,0,,Regulated
509750,First Solution Money Transfer Limited,2016-01-01,0,06271715,See full details,01/11/2009,0,,PSD
509750,First Solution Money Transfer Limited,2017-01-01,0,06271715,See full details,01/11/2009,0,,PSD
509750,First Solution Money Transfer Limited,2018-01-01,0,06271715,See full details,01/11/2009,0,,PSD
509750,First Solution Money Transfer Limited,2019-01-01,0,06271715,See full details,01/11/2009,0,,PSD
509750,First Solution Money Transfer Limited,2020-01-01,0,06271715,See full details,01/11/2009,0,,PSD
509750,First Solution Money Transfer Limited,2021-01-01,0,06271715,See full details,01/11/2009,0,,PSD
509750,First Solution Money Transfer Limited,2022-01-01,0,06271715,See full details,01/11/2009,0,,PSD
509750,First Solution Money Transfer Limited,2023-01-01,0,06271715,See full details,01/11/2009,0,,PSD
509750,First Solution Money Transfer Limited,2024-01-01,0,06271715,See full details,01/11/2009,0,,PSD
509751,Metro Remittance (UK) Limited,2016-01-01,0,04543696,See full details,28/01/2010,1,,PSD
509751,Metro Remittance (UK) Limited,2017-01-01,0,04543696,See full details,28/01/2010,1,,PSD
509751,Metro Remittance (UK) Limited,2018-01-01,0,04543696,See full details,28/01/2010,1,,PSD
509751,Metro Remittance (UK) Limited,2019-01-01,0,04543696,See full details,28/01/2010,1,,PSD
509751,Metro Remittance (UK) Limited,2020-01-01,0,04543696,See full details,28/01/2010,1,,PSD
509751,Metro Remittance (UK) Limited,2021-01-01,0,04543696,See full details,28/01/2010,1,,PSD
509751,Metro Remittance (UK) Limited,2022-01-01,0,04543696,See full details,28/01/2010,1,,PSD
509751,Metro Remittance (UK) Limited,2023-01-01,0,04543696,See full details,28/01/2010,1,,PSD
509751,Metro Remittance (UK) Limited,2024-01-01,0,04543696,See full details,28/01/2010,1,,PSD
509756,Obsidian Financial Limited,2016-01-01,0,06925501,Authorised,04/08/2010,16,Not hold and not control client money,Regulated
509756,Obsidian Financial Limited,2017-01-01,0,06925501,Authorised,04/08/2010,16,Not hold and not control client money,Regulated
509756,Obsidian Financial Limited,2018-01-01,0,06925501,Authorised,04/08/2010,16,Not hold and not control client money,Regulated
509756,Obsidian Financial Limited,2019-01-01,0,06925501,Authorised,04/08/2010,16,Not hold and not control client money,Regulated
509756,Obsidian Financial Limited,2020-01-01,0,06925501,Authorised,04/08/2010,16,Not hold and not control client money,Regulated
509756,Obsidian Financial Limited,2021-01-01,0,06925501,Authorised,04/08/2010,16,Not hold and not control client money,Regulated
509756,Obsidian Financial Limited,2022-01-01,0,06925501,Authorised,04/08/2010,16,Not hold and not control client money,Regulated
509756,Obsidian Financial Limited,2023-01-01,0,06925501,Authorised,04/08/2010,16,Not hold and not control client money,Regulated
509756,Obsidian Financial Limited,2024-01-01,0,06925501,Authorised,04/08/2010,16,Not hold and not control client money,Regulated
509758,BAKER GLADSTONE AND YORK LIMITED,2016-01-01,0,03764956,See full details,05/01/2010,16,Not hold and not control client money,Regulated
509758,BAKER GLADSTONE AND YORK LIMITED,2017-01-01,0,03764956,See full details,05/01/2010,16,Not hold and not control client money,Regulated
509758,BAKER GLADSTONE AND YORK LIMITED,2018-01-01,0,03764956,See full details,05/01/2010,16,Not hold and not control client money,Regulated
509758,BAKER GLADSTONE AND YORK LIMITED,2019-01-01,0,03764956,See full details,05/01/2010,16,Not hold and not control client money,Regulated
509758,BAKER GLADSTONE AND YORK LIMITED,2020-01-01,0,03764956,See full details,05/01/2010,16,Not hold and not control client money,Regulated
509758,BAKER GLADSTONE AND YORK LIMITED,2021-01-01,0,03764956,See full details,05/01/2010,16,Not hold and not control client money,Regulated
509758,BAKER GLADSTONE AND YORK LIMITED,2022-01-01,0,03764956,See full details,05/01/2010,16,Not hold and not control client money,Regulated
509758,BAKER GLADSTONE AND YORK LIMITED,2023-01-01,0,03764956,See full details,05/01/2010,16,Not hold and not control client money,Regulated
509758,BAKER GLADSTONE AND YORK LIMITED,2024-01-01,0,03764956,See full details,05/01/2010,16,Not hold and not control client money,Regulated
509765,KUBERA WEALTH LIMITED,2016-01-01,0,06935767,See full details,28/01/2010,7,Not hold and not control client money,Regulated
509765,KUBERA WEALTH LIMITED,2017-01-01,0,06935767,See full details,28/01/2010,7,Not hold and not control client money,Regulated
509765,KUBERA WEALTH LIMITED,2018-01-01,0,06935767,See full details,28/01/2010,7,Not hold and not control client money,Regulated
509765,KUBERA WEALTH LIMITED,2019-01-01,0,06935767,See full details,28/01/2010,7,Not hold and not control client money,Regulated
509765,KUBERA WEALTH LIMITED,2020-01-01,0,06935767,See full details,28/01/2010,7,Not hold and not control client money,Regulated
509765,KUBERA WEALTH LIMITED,2021-01-01,0,06935767,See full details,28/01/2010,7,Not hold and not control client money,Regulated
509765,KUBERA WEALTH LIMITED,2022-01-01,0,06935767,See full details,28/01/2010,7,Not hold and not control client money,Regulated
509765,KUBERA WEALTH LIMITED,2023-01-01,0,06935767,See full details,28/01/2010,7,Not hold and not control client money,Regulated
509765,KUBERA WEALTH LIMITED,2024-01-01,0,06935767,See full details,28/01/2010,7,Not hold and not control client money,Regulated
509772,Goldcin Partners LLP,2016-01-01,0,OC347525,Authorised,23/08/2010,7,Not hold and not control client money,Regulated
509772,Goldcin Partners LLP,2017-01-01,0,OC347525,Authorised,23/08/2010,7,Not hold and not control client money,Regulated
509772,Goldcin Partners LLP,2018-01-01,0,OC347525,Authorised,23/08/2010,7,Not hold and not control client money,Regulated
509772,Goldcin Partners LLP,2019-01-01,0,OC347525,Authorised,23/08/2010,7,Not hold and not control client money,Regulated
509772,Goldcin Partners LLP,2020-01-01,0,OC347525,Authorised,23/08/2010,7,Not hold and not control client money,Regulated
509772,Goldcin Partners LLP,2021-01-01,0,OC347525,Authorised,23/08/2010,7,Not hold and not control client money,Regulated
509772,Goldcin Partners LLP,2022-01-01,0,OC347525,Authorised,23/08/2010,7,Not hold and not control client money,Regulated
509772,Goldcin Partners LLP,2023-01-01,0,OC347525,Authorised,23/08/2010,7,Not hold and not control client money,Regulated
509772,Goldcin Partners LLP,2024-01-01,0,OC347525,Authorised,23/08/2010,7,Not hold and not control client money,Regulated
509778,LMAX Limited,2016-01-01,0,06505809,Authorised,27/07/2010,5,Not hold and not control client money,Regulated
509778,LMAX Limited,2017-01-01,0,06505809,Authorised,27/07/2010,5,Not hold and not control client money,Regulated
509778,LMAX Limited,2018-01-01,0,06505809,Authorised,27/07/2010,5,Not hold and not control client money,Regulated
509778,LMAX Limited,2019-01-01,0,06505809,Authorised,27/07/2010,5,Not hold and not control client money,Regulated
509778,LMAX Limited,2020-01-01,0,06505809,Authorised,27/07/2010,5,Not hold and not control client money,Regulated
509778,LMAX Limited,2021-01-01,0,06505809,Authorised,27/07/2010,5,Not hold and not control client money,Regulated
509778,LMAX Limited,2022-01-01,0,06505809,Authorised,27/07/2010,5,Not hold and not control client money,Regulated
509778,LMAX Limited,2023-01-01,0,06505809,Authorised,27/07/2010,5,Not hold and not control client money,Regulated
509778,LMAX Limited,2024-01-01,0,06505809,Authorised,27/07/2010,5,Not hold and not control client money,Regulated
509781,Sedaghat Exchange Limited,2016-01-01,0,06934702,See full details,01/11/2009,0,,PSD
509781,Sedaghat Exchange Limited,2017-01-01,0,06934702,See full details,01/11/2009,0,,PSD
509781,Sedaghat Exchange Limited,2018-01-01,0,06934702,See full details,01/11/2009,0,,PSD
509781,Sedaghat Exchange Limited,2019-01-01,0,06934702,See full details,01/11/2009,0,,PSD
509781,Sedaghat Exchange Limited,2020-01-01,0,06934702,See full details,01/11/2009,0,,PSD
509781,Sedaghat Exchange Limited,2021-01-01,0,06934702,See full details,01/11/2009,0,,PSD
509781,Sedaghat Exchange Limited,2022-01-01,0,06934702,See full details,01/11/2009,0,,PSD
509781,Sedaghat Exchange Limited,2023-01-01,0,06934702,See full details,01/11/2009,0,,PSD
509781,Sedaghat Exchange Limited,2024-01-01,0,06934702,See full details,01/11/2009,0,,PSD
509783,Mercury Foreign Exchange Limited,2016-01-01,0,06445887,See full details,01/11/2009,0,,PSD
509783,Mercury Foreign Exchange Limited,2017-01-01,0,06445887,See full details,01/11/2009,0,,PSD
509783,Mercury Foreign Exchange Limited,2018-01-01,0,06445887,See full details,01/11/2009,0,,PSD
509783,Mercury Foreign Exchange Limited,2019-01-01,0,06445887,See full details,01/11/2009,0,,PSD
509783,Mercury Foreign Exchange Limited,2020-01-01,0,06445887,See full details,01/11/2009,0,,PSD
509783,Mercury Foreign Exchange Limited,2021-01-01,0,06445887,See full details,01/11/2009,0,,PSD
509783,Mercury Foreign Exchange Limited,2022-01-01,0,06445887,See full details,01/11/2009,0,,PSD
509783,Mercury Foreign Exchange Limited,2023-01-01,0,06445887,See full details,01/11/2009,0,,PSD
509783,Mercury Foreign Exchange Limited,2024-01-01,0,06445887,See full details,01/11/2009,0,,PSD
509803,TISCO FINANCIAL PLANNING LIMITED,2016-01-01,0,05479998,Authorised,11/01/2010,18,Not hold and not control client money,Regulated
509803,TISCO FINANCIAL PLANNING LIMITED,2017-01-01,0,05479998,Authorised,11/01/2010,18,Not hold and not control client money,Regulated
509803,TISCO FINANCIAL PLANNING LIMITED,2018-01-01,0,05479998,Authorised,11/01/2010,18,Not hold and not control client money,Regulated
509803,TISCO FINANCIAL PLANNING LIMITED,2019-01-01,0,05479998,Authorised,11/01/2010,18,Not hold and not control client money,Regulated
509803,TISCO FINANCIAL PLANNING LIMITED,2020-01-01,0,05479998,Authorised,11/01/2010,18,Not hold and not control client money,Regulated
509803,TISCO FINANCIAL PLANNING LIMITED,2021-01-01,0,05479998,Authorised,11/01/2010,18,Not hold and not control client money,Regulated
509803,TISCO FINANCIAL PLANNING LIMITED,2022-01-01,0,05479998,Authorised,11/01/2010,18,Not hold and not control client money,Regulated
509803,TISCO FINANCIAL PLANNING LIMITED,2023-01-01,0,05479998,Authorised,11/01/2010,18,Not hold and not control client money,Regulated
509803,TISCO FINANCIAL PLANNING LIMITED,2024-01-01,0,05479998,Authorised,11/01/2010,18,Not hold and not control client money,Regulated
509804,STRATEGIC RETIREMENT SOLUTIONS LIMITED,2016-01-01,0,SC356197,Authorised,18/01/2010,6,Not hold and not control client money,Regulated
509804,STRATEGIC RETIREMENT SOLUTIONS LIMITED,2017-01-01,0,SC356197,Authorised,18/01/2010,6,Not hold and not control client money,Regulated
509804,STRATEGIC RETIREMENT SOLUTIONS LIMITED,2018-01-01,0,SC356197,Authorised,18/01/2010,6,Not hold and not control client money,Regulated
509804,STRATEGIC RETIREMENT SOLUTIONS LIMITED,2019-01-01,0,SC356197,Authorised,18/01/2010,6,Not hold and not control client money,Regulated
509804,STRATEGIC RETIREMENT SOLUTIONS LIMITED,2020-01-01,0,SC356197,Authorised,18/01/2010,6,Not hold and not control client money,Regulated
509804,STRATEGIC RETIREMENT SOLUTIONS LIMITED,2021-01-01,0,SC356197,Authorised,18/01/2010,6,Not hold and not control client money,Regulated
509804,STRATEGIC RETIREMENT SOLUTIONS LIMITED,2022-01-01,0,SC356197,Authorised,18/01/2010,6,Not hold and not control client money,Regulated
509804,STRATEGIC RETIREMENT SOLUTIONS LIMITED,2023-01-01,0,SC356197,Authorised,18/01/2010,6,Not hold and not control client money,Regulated
509804,STRATEGIC RETIREMENT SOLUTIONS LIMITED,2024-01-01,0,SC356197,Authorised,18/01/2010,6,Not hold and not control client money,Regulated
509817,Managed Properties Ltd,2016-01-01,0,06601810,No longer authorised,10/10/2023,0,,Regulated
509817,Managed Properties Ltd,2017-01-01,0,06601810,No longer authorised,10/10/2023,0,,Regulated
509817,Managed Properties Ltd,2018-01-01,0,06601810,No longer authorised,10/10/2023,0,,Regulated
509817,Managed Properties Ltd,2019-01-01,0,06601810,No longer authorised,10/10/2023,0,,Regulated
509817,Managed Properties Ltd,2020-01-01,0,06601810,No longer authorised,10/10/2023,0,,Regulated
509817,Managed Properties Ltd,2021-01-01,0,06601810,No longer authorised,10/10/2023,0,,Regulated
509817,Managed Properties Ltd,2022-01-01,0,06601810,No longer authorised,10/10/2023,0,,Regulated
509817,Managed Properties Ltd,2023-01-01,0,06601810,No longer authorised,10/10/2023,0,,Regulated
509830,Akmal Hajh Travel UK Ltd,2016-01-01,0,05143279,See full details,01/11/2009,0,,PSD
509830,Akmal Hajh Travel UK Ltd,2017-01-01,0,05143279,See full details,01/11/2009,0,,PSD
509830,Akmal Hajh Travel UK Ltd,2018-01-01,0,05143279,See full details,01/11/2009,0,,PSD
509830,Akmal Hajh Travel UK Ltd,2019-01-01,0,05143279,See full details,01/11/2009,0,,PSD
509830,Akmal Hajh Travel UK Ltd,2020-01-01,0,05143279,See full details,01/11/2009,0,,PSD
509830,Akmal Hajh Travel UK Ltd,2021-01-01,0,05143279,See full details,01/11/2009,0,,PSD
509830,Akmal Hajh Travel UK Ltd,2022-01-01,0,05143279,See full details,01/11/2009,0,,PSD
509830,Akmal Hajh Travel UK Ltd,2023-01-01,0,05143279,See full details,01/11/2009,0,,PSD
509830,Akmal Hajh Travel UK Ltd,2024-01-01,0,05143279,See full details,01/11/2009,0,,PSD
509868,Cambridge Art Insurance Limited,2016-01-01,0,06965453,Authorised,05/03/2010,5,Not hold and not control client money,Regulated
509868,Cambridge Art Insurance Limited,2017-01-01,0,06965453,Authorised,05/03/2010,5,Not hold and not control client money,Regulated
509868,Cambridge Art Insurance Limited,2018-01-01,0,06965453,Authorised,05/03/2010,5,Not hold and not control client money,Regulated
509868,Cambridge Art Insurance Limited,2019-01-01,0,06965453,Authorised,05/03/2010,5,Not hold and not control client money,Regulated
509868,Cambridge Art Insurance Limited,2020-01-01,0,06965453,Authorised,05/03/2010,5,Not hold and not control client money,Regulated
509868,Cambridge Art Insurance Limited,2021-01-01,0,06965453,Authorised,05/03/2010,5,Not hold and not control client money,Regulated
509868,Cambridge Art Insurance Limited,2022-01-01,0,06965453,Authorised,05/03/2010,5,Not hold and not control client money,Regulated
509868,Cambridge Art Insurance Limited,2023-01-01,0,06965453,Authorised,05/03/2010,5,Not hold and not control client money,Regulated
509868,Cambridge Art Insurance Limited,2024-01-01,0,06965453,Authorised,05/03/2010,5,Not hold and not control client money,Regulated
509874,Process Match Limited,2016-01-01,0,06262777,See full details,01/11/2009,0,,PSD
509874,Process Match Limited,2017-01-01,0,06262777,See full details,01/11/2009,0,,PSD
509874,Process Match Limited,2018-01-01,0,06262777,See full details,01/11/2009,0,,PSD
509874,Process Match Limited,2019-01-01,0,06262777,See full details,01/11/2009,0,,PSD
509874,Process Match Limited,2020-01-01,0,06262777,See full details,01/11/2009,0,,PSD
509874,Process Match Limited,2021-01-01,0,06262777,See full details,01/11/2009,0,,PSD
509874,Process Match Limited,2022-01-01,0,06262777,See full details,01/11/2009,0,,PSD
509874,Process Match Limited,2023-01-01,0,06262777,See full details,01/11/2009,0,,PSD
509874,Process Match Limited,2024-01-01,0,06262777,See full details,01/11/2009,0,,PSD
509885,Agave Partners Ltd,2016-01-01,0,07007289,No longer authorised,21/11/2017,0,,Regulated
509885,Agave Partners Ltd,2017-01-01,0,07007289,No longer authorised,21/11/2017,0,,Regulated
509886,KD Wright Financial Services Limited,2016-01-01,0,03909177,Authorised,29/01/2010,19,Not hold and not control client money,Regulated
509886,KD Wright Financial Services Limited,2017-01-01,0,03909177,Authorised,29/01/2010,19,Not hold and not control client money,Regulated
509886,KD Wright Financial Services Limited,2018-01-01,0,03909177,Authorised,29/01/2010,19,Not hold and not control client money,Regulated
509886,KD Wright Financial Services Limited,2019-01-01,0,03909177,Authorised,29/01/2010,19,Not hold and not control client money,Regulated
509886,KD Wright Financial Services Limited,2020-01-01,0,03909177,Authorised,29/01/2010,19,Not hold and not control client money,Regulated
509886,KD Wright Financial Services Limited,2021-01-01,0,03909177,Authorised,29/01/2010,19,Not hold and not control client money,Regulated
509886,KD Wright Financial Services Limited,2022-01-01,0,03909177,Authorised,29/01/2010,19,Not hold and not control client money,Regulated
509886,KD Wright Financial Services Limited,2023-01-01,0,03909177,Authorised,29/01/2010,19,Not hold and not control client money,Regulated
509886,KD Wright Financial Services Limited,2024-01-01,0,03909177,Authorised,29/01/2010,19,Not hold and not control client money,Regulated
